case,date,sex,age,area,sales,product,note
2021000471,2021-01-05,여성,40 - 49세,경기도,전화권유판매,이동전화서비스,부당행위
2021000472,2021-01-05,여성,30 - 39세,서울특별시,일반판매,기타과일·과일가공식품,품질(물품/용역)
2021000473,2021-01-05,남성,30 - 39세,서울특별시,국내온라인거래,쇠고기,계약불이행(불완전이행)
2021000474,2021-01-05,여성,20 - 29세,울산광역시,일반판매,혼합견과류,안전(제품/시설)
2021000475,2021-01-05,여성,30 - 39세,경기도,일반판매,도어록,품질(물품/용역)
2021000476,2021-01-05,남성,65 - 69세,서울특별시,일반판매,기타관리서비스,부당행위
2021000477,2021-01-05,남성,30 - 39세,경기도,일반판매,"연회서비스(돌잔치,회갑 등)",계약해제.해지/위약금
2021000478,2021-01-05,여성,20 - 29세,서울특별시,일반판매,예식서비스,계약해제.해지/위약금
2021000479,2021-01-05,여성,70 - 79세,서울특별시,일반판매,휴대폰(2G),청약철회
2021000480,2021-01-05,남성,50 - 59세,대구광역시,모바일거래,유사투자자문,계약해제.해지/위약금
2021000481,2021-01-05,여성,50 - 59세,경기도,일반판매,식탁,부당행위
2021000482,2021-01-05,여성,30 - 39세,서울특별시,방문판매,가스보일러,품질(물품/용역)
2021000483,2021-01-05,여성,40 - 49세,경기도,소셜커머스(쇼핑),기타의자류,품질(물품/용역)
2021000484,2021-01-05,여성,40 - 49세,강원도,국제온라인거래,기타인터넷기반서비스,청약철회
2021000485,2021-01-05,남성,40 - 49세,경기도,일반판매,기타이동통신,부당행위
2021000486,2021-01-05,남성,60 - 64세,경기도,기타통신판매,유사투자자문,부당행위
2021000487,2021-01-05,남성,40 - 49세,경기도,일반판매,기타문화·오락시설이용,거래관행
2021000488,2021-01-05,여성,40 - 49세,경기도,국내온라인거래,식탁,표시.광고
2021000489,2021-01-05,남성,40 - 49세,경기도,국내온라인거래,기타의료용구,품질(물품/용역)
2021000490,2021-01-05,남성,40 - 49세,경기도,모바일거래,기타음향기기,가격.요금
2021000491,2021-01-05,여성,70 - 79세,서울특별시,일반판매,휴대폰(2G),청약철회
2021000492,2021-01-05,남성,30 - 39세,서울특별시,국내온라인거래,저주파치료기,품질(물품/용역)
2021000493,2021-01-05,남성,20 - 29세,경상북도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021000494,2021-01-05,여성,30 - 39세,부산광역시,국제온라인거래,택배화물운송서비스,표시.광고
2021000495,2021-01-05,여성,30 - 39세,경기도,일반판매,보청기,단순문의.상담
2021000496,2021-01-05,여성,30 - 39세,인천광역시,일반판매,스마트폰,청약철회
2021000497,2021-01-05,여성,50 - 59세,서울특별시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021000498,2021-01-05,여성,40 - 49세,인천광역시,국내온라인거래,코트,청약철회
2021000499,2021-01-05,남성,40 - 49세,서울특별시,일반판매,스포츠시설이용,계약불이행(불완전이행)
2021000500,2021-01-05,남성,40 - 49세,경기도,일반판매,소파,품질(물품/용역)
2021000501,2021-01-05,남성,60 - 64세,전라북도,모바일거래,실손보험,부당행위
2021000502,2021-01-05,남성,40 - 49세,경기도,전화권유판매,스마트폰,가격.요금
2021000503,2021-01-05,남성,20 - 29세,부산광역시,기타,헬스장,계약해제.해지/위약금
2021000504,2021-01-05,여성,30 - 39세,경기도,국제온라인거래,서랍장,품질(물품/용역)
2021000505,2021-01-05,여성,20 - 29세,서울특별시,소셜커머스(쇼핑),신유형상품권,계약불이행(불완전이행)
2021000506,2021-01-05,여성,30 - 39세,경기도,국내온라인거래,보석·귀금속,청약철회
2021000507,2021-01-05,남성,30 - 39세,경기도,기타통신판매,사진촬영,계약해제.해지/위약금
2021000508,2021-01-05,여성,50 - 59세,서울특별시,국내온라인거래,전기맛사지기,청약철회
2021000509,2021-01-05,여성,40 - 49세,서울특별시,TV홈쇼핑,미분류대여(렌트),청약철회
2021000510,2021-01-05,여성,30 - 39세,인천광역시,기타,기타회원권,계약해제.해지/위약금
2021000511,2021-01-05,남성,20 - 29세,경기도,방문판매,콘도회원권,청약철회
2021000512,2021-01-05,여성,20 - 29세,경상남도,전화권유판매,인터넷정보이용서비스,계약불이행(불완전이행)
2021000513,2021-01-05,남성,불명,경기도,국제온라인거래,셔츠,계약불이행(불완전이행)
2021000514,2021-01-05,남성,20 - 29세,경기도,일반판매,고시원이용,계약해제.해지/위약금
2021000515,2021-01-05,여성,65 - 69세,대구광역시,전화권유판매,인터넷정보이용서비스,계약불이행(불완전이행)
2021000516,2021-01-05,여성,불명,경기도,모바일거래,기타책상·테이블류,청약철회
2021000517,2021-01-05,여성,30 - 39세,경기도,일반판매,옷장,품질(물품/용역)
2021000518,2021-01-05,여성,40 - 49세,경기도,국내온라인거래,전집물,표시.광고
2021000519,2021-01-05,여성,50 - 59세,인천광역시,전화권유판매,이동전화서비스,계약불이행(불완전이행)
2021000520,2021-01-05,남성,40 - 49세,경기도,방문판매,인터넷교육서비스,계약해제.해지/위약금
2021000521,2021-01-05,남성,20 - 29세,경상남도,국내온라인거래,노트북컴퓨터,계약불이행(불완전이행)
2021000522,2021-01-05,남성,40 - 49세,서울특별시,일반판매,노트북컴퓨터,품질(물품/용역)
2021000523,2021-01-05,여성,불명,서울특별시,소셜커머스(쇼핑),기타미분류물품,품질(물품/용역)
2021000524,2021-01-05,남성,50 - 59세,부산광역시,일반판매,자동차대여(렌트),부당행위
2021000525,2021-01-05,여성,불명,경기도,일반판매,해외유학알선,계약해제.해지/위약금
2021000526,2021-01-05,남성,40 - 49세,경상북도,일반판매,전동킥보드,청약철회
2021000528,2021-01-05,남성,40 - 49세,경기도,일반판매,대형승용자동차,계약불이행(불완전이행)
2021000529,2021-01-05,여성,30 - 39세,세종특별자치시,일반판매,카셰어링,부당행위
2021000530,2021-01-05,남성,65 - 69세,울산광역시,일반판매,대형승용자동차,계약불이행(불완전이행)
2021000531,2021-01-05,남성,50 - 59세,경상북도,일반판매,중형승용자동차,계약불이행(불완전이행)
2021000532,2021-01-05,여성,불명,충청북도,일반판매,인터넷교육서비스,계약해제.해지/위약금
2021000533,2021-01-05,남성,40 - 49세,경기도,일반판매,이동전화서비스,계약해제.해지/위약금
2021000534,2021-01-05,남성,20 - 29세,전라북도,모바일거래,운동화,청약철회
2021000535,2021-01-05,남성,20 - 29세,서울특별시,일반판매,애완견,계약불이행(불완전이행)
2021000536,2021-01-05,남성,30 - 39세,경기도,국내온라인거래,노트북컴퓨터,품질(물품/용역)
2021000537,2021-01-05,남성,65 - 69세,서울특별시,일반판매,투자자문(컨설팅),청약철회
2021000538,2021-01-05,남성,30 - 39세,인천광역시,일반판매,애완견,품질(물품/용역)
2021000539,2021-01-05,남성,30 - 39세,서울특별시,일반판매,항공여객운송서비스,계약해제.해지/위약금
2021000540,2021-01-05,여성,20 - 29세,경기도,소셜커머스(쇼핑),항공여객운송서비스,계약해제.해지/위약금
2021000541,2021-01-05,여성,60 - 64세,경기도,방문판매,소파,계약불이행(불완전이행)
2021000542,2021-01-05,남성,30 - 39세,대전광역시,국내온라인거래,호텔,계약해제.해지/위약금
2021000543,2021-01-05,남성,30 - 39세,서울특별시,국내온라인거래,수도꼭지,품질(물품/용역)
2021000544,2021-01-05,여성,불명,경기도,일반판매,신유형상품권,계약불이행(불완전이행)
2021000545,2021-01-05,남성,70 - 79세,서울특별시,일반판매,전지,안전(제품/시설)
2021000546,2021-01-05,남성,30 - 39세,경상남도,국내온라인거래,모형완구,청약철회
2021000547,2021-01-05,남성,30 - 39세,전라북도,국내온라인거래,침대,품질(물품/용역)
2021000548,2021-01-05,여성,30 - 39세,경기도,소셜커머스(쇼핑),펜션,품질(물품/용역)
2021000549,2021-01-05,여성,65 - 69세,경상남도,일반판매,이동전화서비스,계약해제.해지/위약금
2021000550,2021-01-05,여성,불명,경기도,일반판매,기타병·의원서비스,품질(물품/용역)
2021000551,2021-01-05,남성,20 - 29세,경기도,국내온라인거래,모피·모피의류,계약불이행(불완전이행)
2021000552,2021-01-05,여성,40 - 49세,대전광역시,국내온라인거래,기타취미용품,계약해제.해지/위약금
2021000553,2021-01-05,남성,20 - 29세,부산광역시,일반판매,스마트폰,청약철회
2021000554,2021-01-05,남성,60 - 64세,경기도,기타,기타인테리어설비,AS불만
2021000555,2021-01-05,여성,20 - 29세,경상북도,국내온라인거래,인터넷교육서비스,AS불만
2021000556,2021-01-05,여성,10 - 19세,경기도,국내온라인거래,인터넷교육서비스,계약불이행(불완전이행)
2021000557,2021-01-05,남성,40 - 49세,전라남도,국내온라인거래,전기세탁기,AS불만
2021000558,2021-01-05,여성,40 - 49세,경상북도,기타,상해보험,계약불이행(불완전이행)
2021000559,2021-01-05,여성,30 - 39세,충청남도,전화권유판매,유사투자자문,부당행위
2021000560,2021-01-05,남성,30 - 39세,인천광역시,국내온라인거래,남성용내의류,청약철회
2021000561,2021-01-05,남성,30 - 39세,경상남도,기타통신판매,유사투자자문,계약해제.해지/위약금
2021000562,2021-01-05,남성,30 - 39세,부산광역시,기타통신판매,유사투자자문,계약해제.해지/위약금
2021000563,2021-01-05,여성,40 - 49세,서울특별시,기타통신판매,유사투자자문,청약철회
2021000564,2021-01-05,남성,20 - 29세,대전광역시,방문판매,헬스장,계약해제.해지/위약금
2021000565,2021-01-05,여성,65 - 69세,대구광역시,전화권유판매,투자자문(컨설팅),청약철회
2021000566,2021-01-05,남성,30 - 39세,경기도,기타통신판매,기타예식관련서비스,계약해제.해지/위약금
2021000567,2021-01-05,여성,30 - 39세,강원도,국내온라인거래,식탁,품질(물품/용역)
2021000568,2021-01-05,여성,60 - 64세,서울특별시,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2021000569,2021-01-05,여성,30 - 39세,부산광역시,국내온라인거래,화장품세트,안전(제품/시설)
2021000570,2021-01-05,여성,40 - 49세,서울특별시,일반판매,TV,AS불만
2021000571,2021-01-05,여성,60 - 64세,인천광역시,일반판매,인덕션레인지,품질(물품/용역)
2021000572,2021-01-05,남성,70 - 79세,경기도,일반판매,이동전화서비스,계약해제.해지/위약금
2021000573,2021-01-05,여성,65 - 69세,서울특별시,일반판매,이동전화서비스,청약철회
2021000574,2021-01-05,남성,20 - 29세,충청남도,일반판매,헬스장,계약해제.해지/위약금
2021000575,2021-01-05,여성,30 - 39세,서울특별시,국내온라인거래,조립완구,계약불이행(불완전이행)
2021000576,2021-01-05,여성,20 - 29세,대구광역시,일반판매,독서실이용,계약해제.해지/위약금
2021000577,2021-01-05,남성,40 - 49세,서울특별시,일반판매,국내전화,부당행위
2021000578,2021-01-05,남성,65 - 69세,서울특별시,국내온라인거래,냉동고,AS불만
2021000579,2021-01-05,여성,30 - 39세,경상남도,일반판매,기타이·미용서비스,부당행위
2021000580,2021-01-05,여성,30 - 39세,부산광역시,일반판매,창호유리,품질(물품/용역)
2021000581,2021-01-05,여성,65 - 69세,경상남도,일반판매,기타이·미용서비스,부당행위
2021000582,2021-01-05,남성,30 - 39세,경기도,국내온라인거래,키보드,품질(물품/용역)
2021000583,2021-01-05,남성,50 - 59세,서울특별시,국내온라인거래,전등·전구,청약철회
2021000584,2021-01-05,여성,40 - 49세,경상남도,기타통신판매,미분류대여(렌트),계약불이행(불완전이행)
2021000585,2021-01-05,여성,65 - 69세,서울특별시,TV홈쇼핑,기타의료용구,계약해제.해지/위약금
2021000586,2021-01-05,남성,40 - 49세,서울특별시,일반판매,이동전화서비스,부당행위
2021000587,2021-01-05,여성,40 - 49세,경기도,국내온라인거래,전기온수장판,품질(물품/용역)
2021000588,2021-01-05,여성,50 - 59세,충청북도,국내온라인거래,잡지,계약해제.해지/위약금
2021000589,2021-01-05,여성,50 - 59세,경기도,일반판매,정수기,안전(제품/시설)
2021000590,2021-01-05,남성,30 - 39세,경기도,일반판매,식탁,계약해제.해지/위약금
2021000591,2021-01-05,여성,40 - 49세,인천광역시,국내온라인거래,가스에어컨,안전(제품/시설)
2021000592,2021-01-05,여성,20 - 29세,인천광역시,일반판매,헬스장,계약해제.해지/위약금
2021000593,2021-01-05,여성,30 - 39세,경상남도,일반판매,사진촬영,계약해제.해지/위약금
2021000594,2021-01-05,남성,20 - 29세,충청북도,일반판매,헬스장,계약해제.해지/위약금
2021000595,2021-01-05,여성,30 - 39세,경기도,국내온라인거래,숙녀복상의,계약해제.해지/위약금
2021000596,2021-01-05,남성,50 - 59세,부산광역시,모바일거래,모바일게임서비스,계약해제.해지/위약금
2021000597,2021-01-05,여성,30 - 39세,경기도,일반판매,애완동·식물용품,안전(제품/시설)
2021000598,2021-01-05,여성,50 - 59세,경상남도,일반판매,기타이·미용서비스,계약해제.해지/위약금
2021000599,2021-01-05,여성,20 - 29세,서울특별시,방문판매,침대,계약해제.해지/위약금
